gps_time,gps_seconds,baseline_length(m),heading(deg),pitch(deg),hdg_stdev(deg),ptch_stdev(deg),num_sats_used,sol_source,solution_status,position_type
2021-04-22 15:25:40.849,1303572340.850000,-1.0000000,315.2114563,-1.2735901,0.2508362,0.4565448,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.900,1303572340.900000,-1.0000000,315.1987305,-1.2136841,0.2519142,0.4589079,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:40.950,1303572340.950000,-1.0000000,315.2056274,-1.4527893,0.2523571,0.4593196,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.000,1303572341.000000,-1.0000000,315.2266235,-1.1637268,0.2525946,0.4598820,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.049,1303572341.050000,-1.0000000,315.3533630,-1.4092407,0.2521052,0.4587842,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.099,1303572341.100000,-1.0000000,315.1655273,-1.2340393,0.2525328,0.4597856,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.150,1303572341.150000,-1.0000000,315.1792297,-1.5487061,0.2525481,0.4586675,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.200,1303572341.200000,-1.0000000,315.2460022,-1.3281250,0.2520867,0.4586833,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.250,1303572341.250000,-1.0000000,315.1999207,-1.4427490,0.2517666,0.4580505,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.299,1303572341.300000,-1.0000000,315.2294006,-2.0793457,0.4394449,1.0671273,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.349,1303572341.350000,-1.0000000,315.0045166,-2.0017395,0.4387790,1.0674627,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.400,1303572341.400000,-1.0000000,315.3637390,-2.4980774,0.4385729,1.0648096,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.450,1303572341.450000,-1.0000000,315.3987122,-2.2385559,0.4392754,1.0670345,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.500,1303572341.500000,-1.0000000,315.1141357,-2.6461487,0.4380161,1.0614262,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.549,1303572341.550000,-1.0000000,315.1893616,-1.8063965,0.4378246,1.0634569,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.599,1303572341.600000,-1.0000000,315.3067627,-2.2614746,0.4355144,1.0578550,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.650,1303572341.650000,-1.0000000,315.3888855,-1.8483582,0.4386697,1.0676892,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.700,1303572341.700000,-1.0000000,315.2772522,-2.1179199,0.4398052,1.0697531,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.750,1303572341.750000,-1.0000000,315.0465393,-2.4534302,0.4387918,1.0657041,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.799,1303572341.800000,-1.0000000,315.2576904,-2.2725525,0.4399903,1.0660679,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.849,1303572341.850000,-1.0000000,315.1390991,-2.1859131,0.4372741,1.0582715,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.900,1303572341.900000,-1.0000000,315.2745056,-1.5928345,0.4377554,1.0615569,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:41.950,1303572341.950000,-1.0000000,315.1523743,-1.6443481,0.4392686,1.0652533,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.000,1303572342.000000,-1.0000000,315.3754883,-2.0681763,0.4390719,1.0629749,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.049,1303572342.050000,-1.0000000,315.2019958,-2.3005371,0.4382181,1.0604372,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.099,1303572342.100000,-1.0000000,314.9601746,-2.3822021,0.4379938,1.0595165,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.150,1303572342.150000,-1.0000000,315.2254639,-2.2861938,0.4386959,1.0625533,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.200,1303572342.200000,-1.0000000,315.2692261,-2.6534424,0.4371304,1.0581355,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.250,1303572342.250000,-1.0000000,315.2630615,-1.9746399,0.4395878,1.0654991,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.299,1303572342.300000,-1.0000000,315.1927490,-1.3334045,0.2677765,0.4847898,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.349,1303572342.350000,-1.0000000,315.1737366,-1.1725464,0.2679226,0.4852984,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.400,1303572342.400000,-1.0000000,315.2603149,-1.2704163,0.2678446,0.4861000,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.450,1303572342.450000,-1.0000000,315.0653992,-1.2364197,0.2670812,0.4856508,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.500,1303572342.500000,-1.0000000,315.0719604,-1.1665955,0.2682898,0.4881665,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.549,1303572342.550000,-1.0000000,315.2438049,-0.8920593,0.2676420,0.4869269,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.599,1303572342.600000,-1.0000000,315.2577209,-1.6678772,0.2687694,0.4874021,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.650,1303572342.650000,-1.0000000,315.1533508,-1.1069946,0.2678724,0.4856833,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.700,1303572342.700000,-1.0000000,315.1673584,-1.4261780,0.2680430,0.4852769,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.750,1303572342.750000,-1.0000000,315.1764526,-1.4277649,0.2687513,0.4863658,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.799,1303572342.800000,-1.0000000,315.0363464,-1.2015076,0.2735864,0.4895604,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.849,1303572342.850000,-1.0000000,315.1446838,-1.2838440,0.2738548,0.4905360,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.900,1303572342.900000,-1.0000000,315.1097717,-1.1475220,0.2750747,0.4921829,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:42.950,1303572342.950000,-1.0000000,315.1357117,-1.1887207,0.2741090,0.4900281,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.000,1303572343.000000,-1.0000000,315.2781677,-1.3619385,0.2760033,0.4925488,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.049,1303572343.050000,-1.0000000,314.9331665,-1.1875000,0.2771969,0.4941107,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.099,1303572343.100000,-1.0000000,315.1986389,-1.2927246,0.2760334,0.4914994,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.150,1303572343.150000,-1.0000000,315.3001099,-1.4932861,0.2759761,0.4910356,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.200,1303572343.200000,-1.0000000,315.1930847,-1.4566650,0.2756966,0.4905480,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.250,1303572343.250000,-1.0000000,315.1227417,-1.4480286,0.2742752,0.4880618,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.299,1303572343.300000,-1.0000000,315.2735596,-1.5017700,0.2736314,0.4870236,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.349,1303572343.350000,-1.0000000,315.1556091,-0.9970398,0.2743656,0.4891314,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.400,1303572343.400000,-1.0000000,315.1165161,-1.0067139,0.2737777,0.4882919,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.450,1303572343.450000,-1.0000000,315.1710510,-1.3264771,0.2731268,0.4860452,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.500,1303572343.500000,-1.0000000,315.1498718,-0.9614563,0.2729264,0.4859518,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.549,1303572343.550000,-1.0000000,315.0936279,-1.5221558,0.2736235,0.4862073,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.599,1303572343.600000,-1.0000000,315.2395630,-1.1721191,0.2734613,0.4866480,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.650,1303572343.650000,-1.0000000,315.2825928,-1.1772461,0.2735458,0.4869620,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.700,1303572343.700000,-1.0000000,315.1375732,-1.2999573,0.2726685,0.4848236,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.750,1303572343.750000,-1.0000000,315.1712341,-1.1670227,0.2720406,0.4840098,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.799,1303572343.800000,-1.0000000,315.2342224,-1.2906799,0.2724903,0.4842225,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.849,1303572343.850000,-1.0000000,315.1778564,-0.9164429,0.2734153,0.4867167,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.900,1303572343.900000,-1.0000000,315.1840820,-1.3253784,0.2725045,0.4844330,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:43.950,1303572343.950000,-1.0000000,315.1863708,-1.1597900,0.2721159,0.4841219,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.000,1303572344.000000,-1.0000000,315.1593933,-1.2681580,0.2720453,0.4835476,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.049,1303572344.050000,-1.0000000,315.1321411,-1.4966431,0.2709841,0.4816664,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.099,1303572344.100000,-1.0000000,315.3043518,-1.4992371,0.2705416,0.4815591,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.150,1303572344.150000,-1.0000000,315.1712952,-1.0358887,0.2699961,0.4816704,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.200,1303572344.200000,-1.0000000,315.2320251,-1.6340942,0.2696968,0.4800814,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.250,1303572344.250000,-1.0000000,315.1886292,-1.2203064,0.2697251,0.4806001,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.299,1303572344.300000,-1.0000000,315.1845398,-1.1608582,0.2603661,0.4616388,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.349,1303572344.350000,-1.0000000,315.1247559,-1.2528992,0.2605167,0.4628837,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.400,1303572344.400000,-1.0000000,315.2014465,-1.2960815,0.2594324,0.4614351,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.450,1303572344.450000,-1.0000000,315.1431274,-1.2251892,0.2591040,0.4610843,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.500,1303572344.500000,-1.0000000,315.2002258,-1.4776611,0.2605357,0.4625384,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.549,1303572344.550000,-1.0000000,315.2129517,-1.1902161,0.2614744,0.4647196,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.599,1303572344.600000,-1.0000000,315.2596130,-1.1895142,0.2614976,0.4647187,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.650,1303572344.650000,-1.0000000,315.2046204,-1.3367310,0.2607492,0.4637542,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.700,1303572344.700000,-1.0000000,315.2125244,-1.1691284,0.2607940,0.4645488,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.750,1303572344.750000,-1.0000000,315.0662537,-1.1407776,0.2615482,0.4650017,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.799,1303572344.800000,-1.0000000,315.2044067,-1.4311829,0.2610208,0.4638725,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.849,1303572344.850000,-1.0000000,315.2716980,-0.8435974,0.2620177,0.4673563,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.900,1303572344.900000,-1.0000000,315.1155701,-0.9316406,0.2624606,0.4671164,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:44.950,1303572344.950000,-1.0000000,315.2113647,-1.2393494,0.2628783,0.4669947,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.000,1303572345.000000,-1.0000000,315.1878052,-1.2595520,0.2621970,0.4658357,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.049,1303572345.050000,-1.0000000,315.1091309,-1.1680603,0.2626844,0.4667025,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.099,1303572345.100000,-1.0000000,315.1852112,-1.5867615,0.2626438,0.4649386,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.150,1303572345.150000,-1.0000000,315.1985168,-1.3596497,0.2626444,0.4655793,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.200,1303572345.200000,-1.0000000,315.2561646,-1.2680664,0.2631724,0.4664051,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.250,1303572345.250000,-1.0000000,315.1571350,-1.1337585,0.2632770,0.4662679,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.299,1303572345.300000,-1.0000000,315.1906128,-1.3731995,0.2627849,0.4655114,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.349,1303572345.350000,-1.0000000,315.2044067,-0.9383545,0.2619664,0.4650027,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.400,1303572345.400000,-1.0000000,315.2444763,-1.3012390,0.2632797,0.4663717,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.450,1303572345.450000,-1.0000000,315.2626343,-1.2454224,0.2637733,0.4672958,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.500,1303572345.500000,-1.0000000,315.2898560,-1.7059326,0.2645618,0.4677755,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.549,1303572345.550000,-1.0000000,315.1564636,-1.0822449,0.2649563,0.4694792,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.599,1303572345.600000,-1.0000000,315.1790771,-1.3761902,0.2661387,0.4714693,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.650,1303572345.650000,-1.0000000,315.2031555,-1.4248657,0.2651393,0.4690422,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.700,1303572345.700000,-1.0000000,315.1923828,-1.3323364,0.2653363,0.4697773,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.750,1303572345.750000,-1.0000000,315.2452087,-1.1837463,0.2654574,0.4711881,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.799,1303572345.800000,-1.0000000,315.2778931,-1.0329285,0.2673812,0.4728687,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.849,1303572345.850000,-1.0000000,315.2254944,-1.5674438,0.2667545,0.4705296,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.900,1303572345.900000,-1.0000000,315.2740479,-1.5998535,0.2670040,0.4710171,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:45.950,1303572345.950000,-1.0000000,315.2727661,-1.1011658,0.2669193,0.4720211,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.000,1303572346.000000,-1.0000000,315.1575623,-1.8224487,0.2670085,0.4708528,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.049,1303572346.050000,-1.0000000,315.2492371,-1.1589050,0.2665974,0.4708444,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.099,1303572346.100000,-1.0000000,315.2570801,-1.0391235,0.2673985,0.4727976,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.150,1303572346.150000,-1.0000000,315.1505737,-1.2855530,0.2684019,0.4746154,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.200,1303572346.200000,-1.0000000,315.2111206,-1.5623169,0.2680136,0.4739537,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.250,1303572346.250000,-1.0000000,315.1982117,-1.6206970,0.2675084,0.4728519,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.299,1303572346.300000,-1.0000000,315.1908569,-1.2842407,0.2545797,0.4557765,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.349,1303572346.350000,-1.0000000,315.2389832,-1.3048096,0.2567966,0.4595313,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.400,1303572346.400000,-1.0000000,315.2284851,-1.1878967,0.2581085,0.4613673,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.450,1303572346.450000,-1.0000000,315.3002625,-1.2692261,0.2581277,0.4609779,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.500,1303572346.500000,-1.0000000,315.2512817,-1.5293579,0.2575743,0.4593476,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.549,1303572346.550000,-1.0000000,315.1668701,-1.6812134,0.2572564,0.4577765,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.599,1303572346.600000,-1.0000000,315.2765198,-1.6044312,0.2565162,0.4570861,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.650,1303572346.650000,-1.0000000,315.1551819,-1.1561584,0.2570371,0.4583796,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.700,1303572346.700000,-1.0000000,315.2468872,-1.4916992,0.2574204,0.4579685,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.750,1303572346.750000,-1.0000000,315.2118835,-1.1712036,0.2568520,0.4574247,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.799,1303572346.800000,-1.0000000,315.2534485,-1.1516724,0.2553582,0.4553458,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.849,1303572346.850000,-1.0000000,315.2469482,-1.2971497,0.2576062,0.4617897,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.900,1303572346.900000,-1.0000000,315.1341553,-1.6083374,0.2566383,0.4587438,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:46.950,1303572346.950000,-1.0000000,315.1553955,-1.3542175,0.2560491,0.4578702,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.000,1303572347.000000,-1.0000000,315.2001038,-1.3429871,0.2561810,0.4578248,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.049,1303572347.050000,-1.0000000,315.1513367,-1.1764832,0.2567273,0.4597814,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.099,1303572347.100000,-1.0000000,315.2859497,-1.1665955,0.2560571,0.4585412,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.150,1303572347.150000,-1.0000000,315.2749634,-1.2541504,0.2566167,0.4592721,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.200,1303572347.200000,-1.0000000,315.2375183,-1.6299744,0.2550501,0.4560724,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.250,1303572347.250000,-1.0000000,315.1747742,-1.4811707,0.2550115,0.4564997,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.299,1303572347.300000,-1.0000000,315.1937561,-1.1338196,0.2543665,0.4568029,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.349,1303572347.350000,-1.0000000,315.2399902,-1.1406860,0.2537977,0.4552543,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.400,1303572347.400000,-1.0000000,315.2808228,-1.5107117,0.2537078,0.4547100,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.450,1303572347.450000,-1.0000000,315.2227173,-1.0108948,0.2542300,0.4561565,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.500,1303572347.500000,-1.0000000,315.1718140,-1.4723816,0.2543405,0.4550780,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.549,1303572347.550000,-1.0000000,315.2841492,-1.4027100,0.2538804,0.4546993,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.599,1303572347.600000,-1.0000000,315.1943665,-1.5790405,0.2542952,0.4557180,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.650,1303572347.650000,-1.0000000,315.2329712,-0.9830017,0.2540576,0.4558870,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.700,1303572347.700000,-1.0000000,315.2976379,-1.3142395,0.2535042,0.4549440,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.750,1303572347.750000,-1.0000000,315.2434998,-1.6385498,0.2546242,0.4560602,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.799,1303572347.800000,-1.0000000,315.2541809,-1.2616577,0.2559507,0.4569569,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.849,1303572347.850000,-1.0000000,315.2038574,-1.2222595,0.2551758,0.4546063,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.900,1303572347.900000,-1.0000000,315.2099304,-1.2997131,0.2556433,0.4542837,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:47.950,1303572347.950000,-1.0000000,315.2870789,-1.5885315,0.2563106,0.4546828,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.000,1303572348.000000,-1.0000000,315.2150879,-1.1682434,0.2563164,0.4555648,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.049,1303572348.050000,-1.0000000,315.2121887,-1.3832397,0.2560879,0.4560594,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.099,1303572348.100000,-1.0000000,315.2058411,-1.5435181,0.2568870,0.4567443,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.150,1303572348.150000,-1.0000000,315.1962891,-1.3020325,0.2554102,0.4547755,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.200,1303572348.200000,-1.0000000,315.2199707,-1.2200317,0.2560712,0.4564069,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.250,1303572348.250000,-1.0000000,315.2682190,-1.1073303,0.2553732,0.4558201,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.299,1303572348.300000,-1.0000000,315.3423157,-1.7532349,0.2672969,0.4761138,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.349,1303572348.350000,-1.0000000,315.3579712,-1.5457764,0.2664085,0.4751402,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.400,1303572348.400000,-1.0000000,315.3944092,-1.2981567,0.2660538,0.4756276,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.500,1303572348.500000,-1.0000000,315.2829285,-1.1868896,0.2666295,0.4764719,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.549,1303572348.550000,-1.0000000,315.2605896,-1.2486267,0.2664301,0.4759915,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.599,1303572348.600000,-1.0000000,315.3027954,-1.6165161,0.2664568,0.4760628,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.650,1303572348.650000,-1.0000000,315.2411499,-1.4123230,0.2665007,0.4767684,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.700,1303572348.700000,-1.0000000,315.2671814,-1.3616028,0.2654627,0.4757223,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.750,1303572348.750000,-1.0000000,315.2630920,-1.4536133,0.2658994,0.4763931,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.799,1303572348.800000,-1.0000000,315.3714600,-1.5733032,0.2649431,0.4762596,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.849,1303572348.850000,-1.0000000,315.3001099,-1.3081665,0.2653558,0.4768329,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.900,1303572348.900000,-1.0000000,315.2532959,-1.7350464,0.2641751,0.4742946,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:48.950,1303572348.950000,-1.0000000,315.1948547,-1.2963562,0.2646451,0.4754080,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.000,1303572349.000000,-1.0000000,315.2842407,-1.4032593,0.2649266,0.4762791,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.049,1303572349.050000,-1.0000000,315.3204956,-1.5983276,0.2659262,0.4771925,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.099,1303572349.100000,-1.0000000,315.2249451,-1.5339661,0.2653843,0.4754402,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.150,1303572349.150000,-1.0000000,315.2510681,-1.7511597,0.2645986,0.4732526,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.200,1303572349.200000,-1.0000000,315.2699585,-1.4632568,0.2649671,0.4736463,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.250,1303572349.250000,-1.0000000,315.2256470,-1.4906311,0.2653369,0.4747711,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.299,1303572349.300000,-1.0000000,315.2940674,-1.3921509,0.2646443,0.4736363,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.349,1303572349.350000,-1.0000000,315.2522278,-1.7107544,0.2647710,0.4724917,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.400,1303572349.400000,-1.0000000,315.1785889,-1.6430054,0.2645975,0.4725628,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.450,1303572349.450000,-1.0000000,315.2162781,-1.1124878,0.2636323,0.4711501,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.500,1303572349.500000,-1.0000000,315.2754517,-1.5094299,0.2644701,0.4725949,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.549,1303572349.550000,-1.0000000,315.2645569,-1.3725281,0.2640906,0.4721960,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.599,1303572349.600000,-1.0000000,315.2525635,-1.4778442,0.2637608,0.4713212,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.650,1303572349.650000,-1.0000000,315.2823181,-1.5293274,0.2644973,0.4724858,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.700,1303572349.700000,-1.0000000,315.2593689,-1.4818420,0.2631769,0.4702196,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:25:49.750,1303572349.750000,-1.0000000,315.2464600,-1.6370850,0.2628915,0.4687722,35,4,SOL_COMPUTED,NARROW_INT
